"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/05/2015","12:24 AM","RADC","b1","female","a",NA,NA,"grip","digitsf",1,961,5,NA,21,-15775.433,31592.867,31695.094,31628.399,31593.8510255591,"b1_female_a_grip_digitsf_5.out"," radcMAP_wide.dat",1.53,0.704,2.173,0.03,0.027,0.047,0.567,0.571,0.01,0.195,0.054,0.957,-0.117,0.165,-0.708,0.479,0.206,0.153,1.342,0.18,106.237,6.508,16.324,0,0.833,0.341,2.445,0.014,-1.93,1.154,-1.672,0.095,20.022,1.102,18.17,0,2.433,0.15,16.254,0,0.018,0.012,1.419,0.156,-0.02,0.033,-0.59,0.555,1.598,0.054,29.55,0,47.296,0.621,76.168,0,-0.95,0.143,-6.63,0,8.363,0.094,89.269,0,-0.012,0.023,-0.53,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:24 AM","RADC","b1","female","a",NA,NA,"grip","digitsf",1,961,6,NA,21,-16996.782,34035.564,34137.791,34071.096,34036.5480255591,"b1_female_a_grip_digitsf_6.out"," radcMAP_wide.dat",1.644,0.692,2.375,0.018,0.032,0.032,1.004,0.315,-0.076,0.169,-0.452,0.651,-0.15,0.14,-1.072,0.284,0.192,0.142,1.348,0.178,107.275,6.436,16.667,0,0.786,0.251,3.127,0.002,-2.409,1.003,-2.401,0.016,20.02,1.024,19.553,0,2.395,0.144,16.67,0,0.011,0.008,1.434,0.152,0.006,0.026,0.215,0.83,1.582,0.05,31.373,0,47.253,0.619,76.336,0,-0.873,0.123,-7.122,0,8.371,0.091,91.534,0,-0.021,0.02,-1.058,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:24 AM","RADC","b1","female","a",NA,NA,"grip","digitsf",1,961,7,NA,21,-18158.348,36358.696,36460.923,36394.228,36359.6800255591,"b1_female_a_grip_digitsf_7.out"," radcMAP_wide.dat",1.653,0.692,2.39,0.017,0.039,0.024,1.594,0.111,-0.058,0.136,-0.423,0.672,-0.16,0.125,-1.28,0.2,0.163,0.135,1.207,0.228,108.453,6.51,16.659,0,0.962,0.198,4.849,0,-2.979,0.944,-3.157,0.002,19.701,0.926,21.283,0,2.419,0.14,17.309,0,0.008,0.005,1.462,0.144,-0.004,0.021,-0.179,0.858,1.607,0.048,33.721,0,47.293,0.619,76.451,0,-0.906,0.114,-7.976,0,8.385,0.092,91.449,0,-0.032,0.017,-1.876,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:24 AM","RADC","b1","female","a",NA,NA,"grip","digitsf",1,961,8,NA,21,-19266.388,38574.775,38677.003,38610.307,38575.7590255591,"b1_female_a_grip_digitsf_8.out"," radcMAP_wide.dat",1.593,0.686,2.32,0.02,0.014,0.019,0.7,0.484,-0.054,0.118,-0.46,0.646,-0.06,0.116,-0.515,0.606,0.168,0.132,1.271,0.204,109.997,6.558,16.772,0,0.837,0.18,4.649,0,-3.48,0.887,-3.923,0,20.256,0.891,22.731,0,2.429,0.138,17.62,0,0.004,0.004,1.182,0.237,-0.005,0.017,-0.306,0.76,1.619,0.047,34.584,0,47.426,0.623,76.17,0,-1.042,0.103,-10.118,0,8.387,0.091,92.362,0,-0.033,0.015,-2.245,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:24 AM","RADC","b1","female","a",NA,NA,"grip","digitsf",1,961,9,NA,21,-20338.142,40718.284,40820.512,40753.816,40719.2680255591,"b1_female_a_grip_digitsf_9.out"," radcMAP_wide.dat",1.548,0.679,2.28,0.023,0.002,0.014,0.157,0.875,-0.058,0.103,-0.56,0.575,-0.023,0.098,-0.236,0.814,0.228,0.125,1.818,0.069,108.945,6.477,16.82,0,0.635,0.134,4.742,0,-3.037,0.8,-3.795,0,21.036,0.973,21.624,0,2.416,0.136,17.781,0,0.005,0.003,1.635,0.102,-0.001,0.015,-0.035,0.972,1.612,0.045,35.618,0,47.462,0.622,76.274,0,-1.071,0.092,-11.642,0,8.397,0.09,93.662,0,-0.039,0.013,-3.007,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:25 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,10,NA,21,-7404.242,14850.483,14930.643,14864.028,14853.4256751592,"b1_male_a_grip_digitsf_10.out"," radcMAP_wide.dat",3.836,1.862,2.06,0.039,0.08,0.036,2.207,0.027,0.081,0.284,0.287,0.774,-0.179,0.332,-0.541,0.588,0.177,0.258,0.684,0.494,272.915,28.177,9.686,0,2.237,0.685,3.267,0.001,-9.08,2.838,-3.2,0.001,35.378,2.461,14.378,0,2.662,0.243,10.961,0,0.012,0.005,2.289,0.022,-0.007,0.034,-0.2,0.841,1.511,0.081,18.635,0,80.656,1.792,45,0,-1.817,0.255,-7.118,0,8.924,0.173,51.464,0,-0.045,0.027,-1.693,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:25 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,11,NA,21,-7573.954,15189.908,15270.067,15203.453,15192.8506751592,"b1_male_a_grip_digitsf_11.out"," radcMAP_wide.dat",3.692,1.859,1.986,0.047,0.073,0.037,1.974,0.048,0.151,0.286,0.527,0.598,-0.15,0.325,-0.462,0.644,0.255,0.254,1.004,0.316,271.561,27.964,9.711,0,2.132,0.68,3.136,0.002,-8.502,2.743,-3.1,0.002,35.074,2.392,14.661,0,2.676,0.241,11.107,0,0.011,0.005,2.395,0.017,-0.007,0.032,-0.228,0.819,1.496,0.079,18.904,0,80.6,1.788,45.069,0,-1.784,0.248,-7.194,0,8.911,0.172,51.766,0,-0.038,0.025,-1.497,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:26 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,12,NA,21,-7652.035,15346.07,15426.229,15359.615,15349.0126751592,"b1_male_a_grip_digitsf_12.out"," radcMAP_wide.dat",3.714,1.864,1.992,0.046,0.075,0.037,2.038,0.042,0.166,0.299,0.557,0.578,-0.174,0.322,-0.542,0.588,0.205,0.25,0.821,0.412,270.329,27.878,9.697,0,2.029,0.683,2.972,0.003,-7.998,2.702,-2.96,0.003,35.237,2.396,14.708,0,2.696,0.241,11.183,0,0.013,0.004,2.867,0.004,-0.014,0.031,-0.435,0.663,1.481,0.078,18.98,0,80.621,1.782,45.251,0,-1.802,0.246,-7.338,0,8.919,0.173,51.698,0,-0.043,0.026,-1.688,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:26 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,13,NA,21,-7676.317,15394.634,15474.793,15408.179,15397.5766751592,"b1_male_a_grip_digitsf_13.out"," radcMAP_wide.dat",3.824,1.858,2.058,0.04,0.081,0.035,2.29,0.022,0.127,0.285,0.445,0.657,-0.2,0.319,-0.627,0.531,0.2,0.249,0.803,0.422,270.919,27.81,9.742,0,2.046,0.665,3.076,0.002,-8.104,2.638,-3.072,0.002,35.13,2.384,14.737,0,2.688,0.241,11.154,0,0.012,0.004,2.84,0.005,-0.012,0.031,-0.375,0.708,1.49,0.078,19.17,0,80.655,1.782,45.256,0,-1.812,0.245,-7.382,0,8.927,0.173,51.732,0,-0.047,0.026,-1.816,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:27 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,14,NA,21,-7695.132,15432.264,15512.424,15445.809,15435.2066751592,"b1_male_a_grip_digitsf_14.out"," radcMAP_wide.dat",3.82,1.854,2.06,0.039,0.081,0.035,2.345,0.019,0.119,0.276,0.429,0.668,-0.195,0.316,-0.617,0.538,0.204,0.247,0.824,0.41,270.972,27.796,9.748,0,2.032,0.66,3.078,0.002,-8.067,2.611,-3.09,0.002,35.005,2.381,14.701,0,2.686,0.241,11.161,0,0.011,0.004,2.602,0.009,-0.01,0.031,-0.331,0.74,1.494,0.078,19.195,0,80.653,1.782,45.269,0,-1.813,0.245,-7.409,0,8.924,0.172,51.761,0,-0.045,0.025,-1.767,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:28 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,15,NA,21,-7705.43,15452.86,15533.019,15466.405,15455.8026751592,"b1_male_a_grip_digitsf_15.out"," radcMAP_wide.dat",3.797,1.853,2.049,0.04,0.081,0.035,2.33,0.02,0.124,0.275,0.45,0.653,-0.192,0.315,-0.61,0.542,0.219,0.248,0.882,0.378,270.82,27.76,9.756,0,2.029,0.659,3.078,0.002,-8.034,2.597,-3.093,0.002,34.956,2.377,14.708,0,2.684,0.241,11.161,0,0.011,0.004,2.535,0.011,-0.01,0.03,-0.318,0.751,1.497,0.078,19.197,0,80.644,1.781,45.279,0,-1.811,0.244,-7.411,0,8.919,0.172,51.768,0,-0.043,0.025,-1.7,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:29 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,16,NA,21,-7722.853,15487.707,15567.866,15501.251,15490.6496751592,"b1_male_a_grip_digitsf_16.out"," radcMAP_wide.dat",3.887,1.847,2.104,0.035,0.082,0.034,2.433,0.015,0.09,0.261,0.345,0.73,-0.201,0.314,-0.64,0.522,0.227,0.251,0.903,0.367,271.839,27.971,9.719,0,2.052,0.65,3.159,0.002,-8.257,2.617,-3.156,0.002,35.052,2.359,14.858,0,2.675,0.241,11.11,0,0.01,0.004,2.451,0.014,-0.008,0.03,-0.265,0.791,1.512,0.08,18.935,0,80.638,1.782,45.264,0,-1.805,0.245,-7.373,0,8.929,0.172,51.783,0,-0.047,0.026,-1.834,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/05/2015","12:30 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,4,NA,21,-5027.204,10096.407,10176.567,10109.952,10099.3496751592,"b1_male_a_grip_digitsf_4.out"," radcMAP_wide.dat",3.314,2.069,1.602,0.109,0.098,0.15,0.653,0.514,-0.22,0.747,-0.295,0.768,0.318,0.562,0.566,0.571,0.375,0.374,1.002,0.316,270.954,28.472,9.516,0,4.326,2.005,2.157,0.031,-9.989,5.292,-1.888,0.059,34.118,3.54,9.638,0,2.708,0.291,9.303,0,0.027,0.055,0.489,0.625,-0.042,0.09,-0.466,0.641,1.47,0.105,13.97,0,80.141,1.83,43.79,0,-1.328,0.485,-2.738,0.006,8.88,0.182,48.841,0,-0.002,0.056,-0.027,0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:30 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,5,NA,21,-5648.312,11338.624,11418.783,11352.169,11341.5666751592,"b1_male_a_grip_digitsf_5.out"," radcMAP_wide.dat",2.902,1.99,1.458,0.145,0.009,0.088,0.099,0.921,0.224,0.548,0.41,0.682,0.433,0.476,0.91,0.363,0.365,0.345,1.058,0.29,274.919,28.641,9.599,0,3.804,1.527,2.491,0.013,-10.354,4.263,-2.429,0.015,32.841,2.979,11.023,0,2.678,0.279,9.601,0,0.017,0.023,0.726,0.468,-0.031,0.067,-0.465,0.642,1.525,0.102,14.887,0,80.407,1.823,44.102,0,-1.516,0.407,-3.726,0,8.897,0.18,49.302,0,-0.024,0.045,-0.519,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:30 AM","RADC","b1","male","a",NA,NA,"grip","digitsf",1,336,6,NA,21,-6055.139,12152.278,12232.437,12165.823,12155.2206751592,"b1_male_a_grip_digitsf_6.out"," radcMAP_wide.dat",2.903,1.938,1.498,0.134,0.054,0.073,0.741,0.458,0.215,0.45,0.478,0.633,0.466,0.451,1.032,0.302,0.31,0.313,0.992,0.321,277.169,28.73,9.647,0,3.535,1.253,2.823,0.005,-11.16,3.996,-2.793,0.005,32.496,2.796,11.623,0,2.657,0.268,9.902,0,0.021,0.014,1.466,0.143,-0.013,0.055,-0.24,0.811,1.504,0.093,16.217,0,80.495,1.823,44.154,0,-1.634,0.371,-4.406,0,8.91,0.178,50.03,0,-0.045,0.043,-1.048,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
